x: 0.678748, y: 1.246018, inside_circle: no
x: 1.020575, y: 1.494690, inside_circle: no
x: -1.380669, y: 0.067775, inside_circle: no
x: -0.229207, y: -1.442905, inside_circle: no
x: -0.834554, y: 0.697724, inside_circle: no
x: 1.354666, y: -0.738633, inside_circle: no
x: 0.535268, y: -0.711235, inside_circle: yes
x: -1.131619, y: -1.354130, inside_circle: no
x: 0.836921, y: 0.352745, inside_circle: yes
x: -0.982713, y: -0.692271, inside_circle: no
x: -1.251733, y: -0.963212, inside_circle: no
x: -0.800328, y: 0.768755, inside_circle: no
x: -1.467445, y: 0.271732, inside_circle: no
x: 0.249680, y: -0.757961, inside_circle: yes
x: 1.466594, y: 0.688792, inside_circle: no
x: 0.404206, y: -1.318699, inside_circle: no
x: -1.421017, y: -1.139585, inside_circle: no
x: 1.358002, y: 0.567952, inside_circle: no
x: -0.943807, y: -1.412648, inside_circle: no
x: -0.268453, y: -0.921261, inside_circle: yes
x: 0.322075, y: 0.235450, inside_circle: yes
x: -0.669673, y: -0.551110, inside_circle: yes
x: 1.479574, y: 1.036630, inside_circle: no
x: 0.042444, y: -1.121157, inside_circle: no
x: 1.342282, y: 1.320468, inside_circle: no
x: 0.144135, y: -0.781028, inside_circle: yes
x: 0.074502, y: 1.497909, inside_circle: no
x: 0.367782, y: 1.377727, inside_circle: no
x: -1.061010, y: 0.557737, inside_circle: no
x: -0.148762, y: -1.375225, inside_circle: no
x: 1.012645, y: -1.338471, inside_circle: no
x: 1.162201, y: 0.293285, inside_circle: no
x: -1.202830, y: -0.043306, inside_circle: no
x: -1.499682, y: 0.425580, inside_circle: no
x: -0.752290, y: -0.396374, inside_circle: yes
x: 0.616200, y: 0.048268, inside_circle: yes
x: -1.144391, y: 0.812515, inside_circle: no
x: 0.738013, y: 1.124235, inside_circle: no
x: -0.379598, y: 0.761086, inside_circle: yes
x: 0.664237, y: -1.122878, inside_circle: no
x: -1.291850, y: -0.828572, inside_circle: no
x: -1.461971, y: -1.131298, inside_circle: no
x: 1.435524, y: -1.443950, inside_circle: no
x: 1.451961, y: -0.080225, inside_circle: no
x: -0.648618, y: -1.402139, inside_circle: no
x: -1.194744, y: 0.946296, inside_circle: no
x: -0.303190, y: -0.067514, inside_circle: yes
x: -1.000251, y: -0.895223, inside_circle: no
x: 0.216883, y: -1.323806, inside_circle: no
x: -1.052908, y: -1.411904, inside_circle: no
x: 0.321048, y: 1.113712, inside_circle: no
x: -0.611465, y: 0.949226, inside_circle: no
x: 0.857703, y: 0.975192, inside_circle: no
x: 0.867224, y: -0.144521, inside_circle: yes
x: 0.694882, y: -0.461307, inside_circle: yes
x: -0.520255, y: 1.092830, inside_circle: no
x: 0.535272, y: 0.337382, inside_circle: yes
x: -1.105899, y: -0.185287, inside_circle: no
x: 0.362546, y: 0.636627, inside_circle: yes
x: 0.847699, y: -1.377846, inside_circle: no
x: -0.387705, y: -0.639378, inside_circle: yes
x: 1.184381, y: 1.201442, inside_circle: no
x: -0.000432, y: 0.964401, inside_circle: yes
x: 0.101229, y: 0.574218, inside_circle: yes
x: 1.489669, y: -0.774208, inside_circle: no
x: 0.642416, y: 1.110564, inside_circle: no
x: -0.021029, y: 0.512967, inside_circle: yes
x: -0.046581, y: 0.258670, inside_circle: yes
x: 0.120690, y: 1.211007, inside_circle: no
x: -1.273502, y: -1.495183, inside_circle: no
x: -0.469532, y: -0.257123, inside_circle: yes
x: -1.169361, y: 1.428863, inside_circle: no
x: -0.376230, y: -1.406957, inside_circle: no
x: -1.063378, y: 0.864841, inside_circle: no
x: -0.732200, y: -1.377942, inside_circle: no
x: 0.715791, y: -0.293801, inside_circle: yes
x: 1.450306, y: -0.642517, inside_circle: no
x: -0.008011, y: -0.540216, inside_circle: yes
x: 0.390295, y: 0.971282, inside_circle: no
x: -1.436136, y: -0.662708, inside_circle: no
x: -0.906493, y: 0.130447, inside_circle: yes
x: 1.071624, y: -0.019075, inside_circle: no
x: -1.104491, y: -0.074473, inside_circle: no
x: 0.353046, y: -0.387386, inside_circle: yes
x: -1.196843, y: 1.095675, inside_circle: no
x: -0.405533, y: 0.074242, inside_circle: yes
x: 0.058152, y: -0.595247, inside_circle: yes
x: -0.877703, y: 0.787429, inside_circle: no
x: -1.097515, y: -0.963571, inside_circle: no
x: -1.413073, y: 1.327867, inside_circle: no
x: -0.972672, y: 0.411038, inside_circle: no
x: -0.469124, y: -0.444559, inside_circle: yes
x: -1.352266, y: -1.393043, inside_circle: no
x: -1.099702, y: 0.716950, inside_circle: no
x: 1.277773, y: -0.555608, inside_circle: no
x: 1.163664, y: 0.482404, inside_circle: no
x: 1.142585, y: -0.889401, inside_circle: no
x: -1.170235, y: -0.889040, inside_circle: no
x: 1.050623, y: -0.214244, inside_circle: no
x: -0.578179, y: -1.218358, inside_circle: no
x: 0.613934, y: -0.926266, inside_circle: no
x: -0.229490, y: -0.401448, inside_circle: yes
x: -0.438218, y: -0.184309, inside_circle: yes
x: 0.933439, y: 1.478579, inside_circle: no
x: -0.482167, y: 0.409575, inside_circle: yes
x: 0.551767, y: -1.027312, inside_circle: no
x: 1.338719, y: -0.802336, inside_circle: no
x: -1.160201, y: -0.906260, inside_circle: no
x: -0.781688, y: -1.290487, inside_circle: no
x: -0.619442, y: 0.867774, inside_circle: no
x: 1.179420, y: 1.484395, inside_circle: no
x: -1.479767, y: 0.287830, inside_circle: no
x: 1.066823, y: -0.331393, inside_circle: no
x: -1.269734, y: -0.080695, inside_circle: no
x: -0.163366, y: 1.218082, inside_circle: no
x: -0.038267, y: 1.282642, inside_circle: no
x: 1.042905, y: 0.157820, inside_circle: no
x: 1.214047, y: -0.364776, inside_circle: no
x: -0.933034, y: 1.387617, inside_circle: no
x: 0.869083, y: 1.350690, inside_circle: no
x: -0.372028, y: 0.488415, inside_circle: yes
x: 0.177345, y: 1.256010, inside_circle: no
x: -0.427548, y: -0.361101, inside_circle: yes
x: 0.839450, y: -0.016308, inside_circle: yes
x: 0.103803, y: 1.188995, inside_circle: no
x: 0.173115, y: -0.620087, inside_circle: yes
x: 0.650067, y: 0.998040, inside_circle: no
x: -0.470147, y: -1.288938, inside_circle: no
x: -0.747184, y: -0.322830, inside_circle: yes
x: -0.732028, y: 0.079942, inside_circle: yes
x: 0.383451, y: -0.730221, inside_circle: yes
x: 1.218481, y: -1.193324, inside_circle: no
x: -0.992996, y: 1.395102, inside_circle: no
x: -0.240772, y: -0.112778, inside_circle: yes
x: 1.409622, y: 1.221946, inside_circle: no
x: 0.434850, y: -0.134287, inside_circle: yes
x: -0.083145, y: -0.084853, inside_circle: yes
x: 0.810290, y: -0.107102, inside_circle: yes
x: 1.410008, y: 1.001930, inside_circle: no
x: -0.341226, y: 0.772080, inside_circle: yes
x: 0.203564, y: 1.439063, inside_circle: no
x: 0.519635, y: -0.622334, inside_circle: yes
x: 1.291821, y: -0.540699, inside_circle: no
x: -1.427194, y: -0.440223, inside_circle: no
x: -0.940743, y: 0.266410, inside_circle: yes
x: 1.035590, y: 1.264261, inside_circle: no
x: 0.918698, y: -0.327449, inside_circle: yes
x: -0.351450, y: 1.322523, inside_circle: no
x: 1.030268, y: 1.468698, inside_circle: no
x: -0.606311, y: -0.042314, inside_circle: yes
x: -0.789774, y: -1.027536, inside_circle: no
x: 0.619225, y: 0.305560, inside_circle: yes
x: 1.034293, y: -0.573391, inside_circle: no
x: -1.336891, y: 1.167758, inside_circle: no
x: 0.328418, y: -1.394228, inside_circle: no
x: -0.078009, y: 0.745725, inside_circle: yes
x: 1.287018, y: -0.831396, inside_circle: no
x: -0.015041, y: 0.262255, inside_circle: yes
x: 0.993727, y: 0.741437, inside_circle: no
x: -0.932159, y: 0.806713, inside_circle: no
x: -0.691743, y: 0.477617, inside_circle: yes
x: 0.073495, y: 0.376357, inside_circle: yes
x: 0.532112, y: -0.236998, inside_circle: yes
x: 0.801408, y: -1.249013, inside_circle: no
x: 0.595601, y: 0.253564, inside_circle: yes
x: 0.398575, y: -1.124697, inside_circle: no
x: 0.921301, y: 1.151340, inside_circle: no
x: -0.211391, y: -0.862604, inside_circle: yes
x: 1.206968, y: 0.719473, inside_circle: no
x: -0.377186, y: 0.320535, inside_circle: yes
x: 1.412097, y: 0.044651, inside_circle: no
x: 1.497810, y: 0.650901, inside_circle: no
x: -0.348668, y: 0.514290, inside_circle: yes
x: -0.169068, y: -0.875734, inside_circle: yes
x: 1.134362, y: 1.499637, inside_circle: no
x: 0.704657, y: -0.019890, inside_circle: yes
x: 0.666838, y: 1.252378, inside_circle: no
x: 1.068409, y: 0.565378, inside_circle: no
x: -0.985253, y: 0.065109, inside_circle: yes
x: -0.430970, y: -0.720847, inside_circle: yes
x: 0.762220, y: 0.355575, inside_circle: yes
x: 1.445604, y: 0.445027, inside_circle: no
x: -0.310728, y: -0.252494, inside_circle: yes
x: 0.490023, y: 0.883827, inside_circle: no
x: 0.758261, y: -0.056466, inside_circle: yes
x: -0.065957, y: 0.935434, inside_circle: yes
x: -1.114399, y: -1.053477, inside_circle: no
x: 1.315609, y: 0.524360, inside_circle: no
x: -0.450392, y: 1.242172, inside_circle: no
x: 0.716692, y: -0.977844, inside_circle: no
x: -0.769544, y: -1.153878, inside_circle: no
x: -0.349299, y: 0.474546, inside_circle: yes
x: 0.980927, y: 1.387011, inside_circle: no
x: -0.196840, y: 1.424208, inside_circle: no
x: 1.460769, y: -0.547444, inside_circle: no
x: -0.459576, y: -0.993542, inside_circle: no
x: -0.053663, y: -0.280840, inside_circle: yes
x: -1.282123, y: 1.022837, inside_circle: no
x: 0.989224, y: 1.430970, inside_circle: no
x: -0.068134, y: 1.365768, inside_circle: no
x: -0.655217, y: 1.234958, inside_circle: no
x: 1.293757, y: 1.076488, inside_circle: no
x: -0.584508, y: 0.222428, inside_circle: yes
x: 1.302940, y: 0.411487, inside_circle: no
x: 0.627679, y: 0.207500, inside_circle: yes
x: -1.387395, y: -1.086249, inside_circle: no
x: 0.301715, y: 0.723997, inside_circle: yes
x: -1.202162, y: 0.956212, inside_circle: no
x: -1.260342, y: -0.540936, inside_circle: no
x: -0.971912, y: 0.886766, inside_circle: no
x: 1.013760, y: -0.757529, inside_circle: no
x: -1.150123, y: -0.321697, inside_circle: no
x: 1.463368, y: -0.574885, inside_circle: no
x: 0.226243, y: 0.239463, inside_circle: yes
x: -1.173306, y: -0.192439, inside_circle: no
x: -0.130420, y: 0.040063, inside_circle: yes
x: -0.611819, y: 1.440716, inside_circle: no
x: -1.024404, y: 0.839459, inside_circle: no
x: -0.271741, y: -1.251244, inside_circle: no
x: 1.284393, y: -0.383672, inside_circle: no
x: -1.448470, y: 0.767740, inside_circle: no
x: 0.897854, y: -1.221954, inside_circle: no
x: 1.333812, y: -1.038958, inside_circle: no
x: 0.821769, y: 1.315857, inside_circle: no
x: 0.750914, y: 1.109208, inside_circle: no
x: -0.916351, y: -0.880133, inside_circle: no
x: -1.348412, y: -1.418724, inside_circle: no
x: 1.009525, y: -1.491113, inside_circle: no
x: -0.533411, y: -0.080980, inside_circle: yes
x: 0.882269, y: -0.245526, inside_circle: yes
x: -0.928079, y: -1.265759, inside_circle: no
x: 0.247058, y: 0.857397, inside_circle: yes
x: 0.263175, y: -0.299227, inside_circle: yes
x: -0.200403, y: -1.430826, inside_circle: no
x: 1.250250, y: -1.327361, inside_circle: no
x: -0.863905, y: -0.820274, inside_circle: no
x: -0.183621, y: -1.163135, inside_circle: no
x: 0.051656, y: 0.185410, inside_circle: yes
x: 1.470470, y: 0.716721, inside_circle: no
x: -1.093248, y: -0.925811, inside_circle: no
x: 0.725595, y: -0.960063, inside_circle: no
x: 0.851837, y: 0.134095, inside_circle: yes
x: -1.456732, y: -1.182777, inside_circle: no
x: -0.267281, y: 1.452310, inside_circle: no
x: -0.302074, y: -1.166183, inside_circle: no
x: 0.286656, y: 0.466715, inside_circle: yes
x: 0.104914, y: 0.094790, inside_circle: yes
x: 1.464992, y: 0.684021, inside_circle: no
x: -0.592445, y: -0.655871, inside_circle: yes
x: -0.989030, y: -1.091314, inside_circle: no
x: 0.908590, y: 0.884361, inside_circle: no
x: 0.293428, y: 0.114471, inside_circle: yes
x: 1.162085, y: -0.582435, inside_circle: no
x: -0.392305, y: 0.276016, inside_circle: yes
x: 0.721186, y: 0.402213, inside_circle: yes
x: -1.096597, y: 0.943441, inside_circle: no
x: -0.004783, y: 0.614419, inside_circle: yes
x: 0.321237, y: 0.490383, inside_circle: yes
x: -1.343910, y: 1.167256, inside_circle: no
x: 0.984286, y: -0.742707, inside_circle: no
x: 1.187378, y: 0.476006, inside_circle: no
x: 0.502374, y: -0.088657, inside_circle: yes
x: -0.017896, y: -0.068189, inside_circle: yes
x: 0.602769, y: 1.261857, inside_circle: no
x: -0.230295, y: 0.247986, inside_circle: yes
x: 0.097343, y: -1.150943, inside_circle: no
x: -0.793388, y: -0.833233, inside_circle: no
x: -0.743004, y: -0.790571, inside_circle: no
x: -0.230638, y: 1.087102, inside_circle: no
x: 0.699380, y: -0.035597, inside_circle: yes
x: 1.260260, y: -0.288588, inside_circle: no
x: 0.328664, y: -1.424620, inside_circle: no
x: -0.209111, y: 1.320835, inside_circle: no
x: -0.838100, y: 0.980776, inside_circle: no
x: -0.761052, y: 0.622158, inside_circle: yes
x: 1.009433, y: 1.275878, inside_circle: no
x: -0.463189, y: 1.073736, inside_circle: no
x: 0.784842, y: 0.066139, inside_circle: yes
x: 0.668548, y: -0.934273, inside_circle: no
x: -0.772994, y: -0.908642, inside_circle: no
x: -1.352406, y: -0.883869, inside_circle: no
x: -1.224155, y: -0.320631, inside_circle: no
x: -0.101470, y: 0.920857, inside_circle: yes
x: -1.352980, y: 0.332446, inside_circle: no
x: -1.430388, y: -1.055057, inside_circle: no
x: 0.872829, y: 0.512235, inside_circle: no
x: 0.077201, y: 0.144869, inside_circle: yes
x: -0.022430, y: 0.986260, inside_circle: yes
x: -1.017700, y: 0.403174, inside_circle: no
x: 1.388664, y: 0.680654, inside_circle: no
x: 1.203127, y: 0.839254, inside_circle: no
x: -0.484960, y: 0.320959, inside_circle: yes
x: -0.125784, y: 0.842010, inside_circle: yes
x: 1.199922, y: -0.244233, inside_circle: no
x: 0.896179, y: -1.339690, inside_circle: no
x: 0.345598, y: -0.266105, inside_circle: yes
x: -1.413861, y: -0.927883, inside_circle: no
x: 0.385761, y: -0.783269, inside_circle: yes
x: 1.421305, y: -0.841432, inside_circle: no
x: -1.117723, y: 1.021554, inside_circle: no
x: 0.834849, y: -0.731341, inside_circle: no
x: -1.172529, y: 0.659328, inside_circle: no
x: -0.097115, y: -1.426663, inside_circle: no
x: -0.592441, y: -1.182767, inside_circle: no
x: -0.528360, y: 1.418509, inside_circle: no
x: 0.044731, y: -0.944652, inside_circle: yes
x: 0.467908, y: 0.767421, inside_circle: yes
x: -0.206114, y: -0.464379, inside_circle: yes
x: 0.585022, y: 0.726349, inside_circle: yes
x: 0.074619, y: 0.631986, inside_circle: yes
x: -1.223307, y: -0.502285, inside_circle: no
x: 0.277634, y: 0.742637, inside_circle: yes
x: -0.088347, y: -0.501506, inside_circle: yes
x: -0.795326, y: 1.217528, inside_circle: no
x: 0.238265, y: -0.420418, inside_circle: yes
x: -0.265216, y: 0.381735, inside_circle: yes
x: 1.120321, y: -1.275649, inside_circle: no
x: 0.970966, y: 1.220939, inside_circle: no
x: -0.767445, y: 0.447147, inside_circle: yes
x: -0.339550, y: 0.228629, inside_circle: yes
x: 0.014432, y: -0.287977, inside_circle: yes
x: 0.424787, y: 0.628149, inside_circle: yes
x: 0.801323, y: -0.575136, inside_circle: yes
x: 0.747671, y: -1.402045, inside_circle: no
x: -0.106395, y: 1.117095, inside_circle: no
x: -1.248438, y: 0.529141, inside_circle: no
x: 0.642365, y: 0.537614, inside_circle: yes
x: 0.856856, y: 0.105520, inside_circle: yes
x: -0.902041, y: -1.187143, inside_circle: no
x: 0.045304, y: -0.060184, inside_circle: yes
x: -0.775209, y: 0.232787, inside_circle: yes
x: 0.552700, y: -0.748911, inside_circle: yes
x: 0.300454, y: 0.996234, inside_circle: no
x: -0.351851, y: -0.152673, inside_circle: yes
x: -0.647804, y: 0.962503, inside_circle: no
x: 0.001843, y: -1.150046, inside_circle: no
x: 1.435077, y: 1.433152, inside_circle: no
x: -0.840091, y: 0.186085, inside_circle: yes
x: -0.079644, y: -0.182460, inside_circle: yes
x: 0.926479, y: -0.254035, inside_circle: yes
x: -1.174601, y: 0.678526, inside_circle: no
x: 1.344781, y: 0.030301, inside_circle: no
x: 0.595320, y: -1.114175, inside_circle: no
x: -0.389381, y: -1.183839, inside_circle: no
x: 0.887070, y: 0.663913, inside_circle: no
x: -0.307203, y: -0.560341, inside_circle: yes
x: 0.481002, y: -0.587990, inside_circle: yes
x: -0.052817, y: -1.333270, inside_circle: no
x: -0.060060, y: -0.990981, inside_circle: yes
x: 0.403619, y: -0.677077, inside_circle: yes
x: -0.492934, y: -1.428560, inside_circle: no
x: -0.689098, y: 0.172691, inside_circle: yes
x: 0.320638, y: 1.447435, inside_circle: no
x: -1.087025, y: 1.464505, inside_circle: no
x: 1.134395, y: 0.699418, inside_circle: no
x: 1.307124, y: 0.762736, inside_circle: no
x: 0.564657, y: 1.318811, inside_circle: no
x: -1.113611, y: -0.810749, inside_circle: no
x: 1.432879, y: 0.948984, inside_circle: no
x: -0.043952, y: 0.714330, inside_circle: yes
x: -1.489101, y: 0.497602, inside_circle: no
x: -1.477532, y: -1.179553, inside_circle: no
x: -0.343426, y: 0.857996, inside_circle: yes
x: 0.579888, y: -0.073129, inside_circle: yes
x: -0.015082, y: 0.478060, inside_circle: yes
x: -0.214383, y: -1.085600, inside_circle: no
x: -0.602823, y: -0.551339, inside_circle: yes
x: 1.254714, y: -0.171240, inside_circle: no
x: -1.123862, y: -0.197231, inside_circle: no
x: 0.655976, y: 0.735229, inside_circle: yes
x: -0.171453, y: -0.907220, inside_circle: yes
x: -0.516371, y: 0.205715, inside_circle: yes
x: -1.082987, y: 1.198795, inside_circle: no
x: -0.224501, y: -1.178159, inside_circle: no
x: 1.243476, y: 0.032594, inside_circle: no
x: 1.262686, y: 0.828792, inside_circle: no
x: 0.928313, y: 0.763004, inside_circle: no
x: -0.116437, y: -1.023615, inside_circle: no
x: -0.950028, y: -0.075241, inside_circle: yes
x: -0.790319, y: 0.556819, inside_circle: yes
x: -0.367345, y: 1.171823, inside_circle: no
x: -1.044846, y: -0.907602, inside_circle: no
x: 0.509446, y: -0.578226, inside_circle: yes
x: 0.404153, y: 1.196299, inside_circle: no
x: -0.709404, y: 0.172842, inside_circle: yes
x: 1.118543, y: 0.442241, inside_circle: no
x: 0.499741, y: 1.382567, inside_circle: no
x: -0.562420, y: -0.068034, inside_circle: yes
x: -0.558170, y: 0.824162, inside_circle: yes
x: 0.536122, y: -1.111063, inside_circle: no
x: 0.737408, y: 1.076896, inside_circle: no
x: -0.789880, y: 0.457499, inside_circle: yes
x: -1.056933, y: 0.546855, inside_circle: no
x: 0.091066, y: 1.482666, inside_circle: no
x: 1.175318, y: 0.903743, inside_circle: no
x: -1.305088, y: -0.268858, inside_circle: no
x: 0.510950, y: 0.318349, inside_circle: yes
x: 0.105095, y: 1.018925, inside_circle: no
x: -0.021469, y: 0.119279, inside_circle: yes
x: -1.307481, y: -0.122451, inside_circle: no
x: -1.161048, y: 0.094531, inside_circle: no
x: -0.501528, y: -0.527116, inside_circle: yes
x: -0.686027, y: -1.198237, inside_circle: no
x: -0.944887, y: 1.467242, inside_circle: no
x: -1.003229, y: 0.058695, inside_circle: no
x: -1.256527, y: 0.984229, inside_circle: no
x: -1.216899, y: -1.485746, inside_circle: no
x: 1.045854, y: -1.072268, inside_circle: no
x: 0.122570, y: -1.351274, inside_circle: no
x: -0.029724, y: -0.893772, inside_circle: yes
x: -0.182386, y: -0.202527, inside_circle: yes
x: -1.348418, y: -0.178406, inside_circle: no
x: -0.763040, y: -1.372783, inside_circle: no
x: -0.042807, y: 1.103470, inside_circle: no
x: 1.463247, y: 0.226072, inside_circle: no
x: 0.547150, y: 0.668355, inside_circle: yes
x: -0.469000, y: -0.400908, inside_circle: yes
x: -0.975309, y: 0.687597, inside_circle: no
x: 1.423424, y: 0.642718, inside_circle: no
